timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1706982153604,134,"trackorder/pages/track-order-1-1,861",200,OK,Thread Group 2-2,text,true,,25587,1255,1,3,https://casekaro.com/pages/track-order-1,134,0,0
1706982153568,191,"mobilecover/pages/mobile-back-covers-2,125",200,OK,Thread Group 1-2,text,true,,26872,1260,1,2,https://casekaro.com/pages/mobile-back-covers,191,0,0
1706982153641,150,"mobilecover/pages/mobile-back-covers-2,125",200,OK,Thread Group 3-2,text,true,,26843,1260,1,2,https://casekaro.com/pages/mobile-back-covers,150,0,0
1706982153779,195,"mousepad/collections/mouse-pad-2,285",200,OK,Thread Group 1-2,text,true,,35030,1257,1,2,https://casekaro.com/collections/mouse-pad,195,0,0
1706982153808,199,"mousepad/collections/mouse-pad-2,285",200,OK,Thread Group 3-2,text,true,,35046,1257,1,2,https://casekaro.com/collections/mouse-pad,199,0,0
1706982153994,131,"trackorder/pages/track-order-1-1,861",200,OK,Thread Group 1-2,text,true,,25631,1255,1,2,https://casekaro.com/pages/track-order-1,131,0,0
1706982154033,134,"trackorder/pages/track-order-1-1,861",200,OK,Thread Group 3-2,text,true,,25630,1255,1,1,https://casekaro.com/pages/track-order-1,134,0,0
1706982154618,268,"home/-1,950",200,OK,Thread Group 2-3,text,true,,31042,720,1,1,https://casekaro.com/,267,0,84
1706982154888,136,"mobilecover/pages/mobile-back-covers-2,125",200,OK,Thread Group 2-3,text,true,,26750,1260,1,1,https://casekaro.com/pages/mobile-back-covers,136,0,0
1706982155041,189,"mousepad/collections/mouse-pad-2,285",200,OK,Thread Group 2-3,text,true,,35050,1257,1,1,https://casekaro.com/collections/mouse-pad,189,0,0
1706982155248,134,"trackorder/pages/track-order-1-1,861",200,OK,Thread Group 2-3,text,true,,25680,1255,1,3,https://casekaro.com/pages/track-order-1,134,0,0
1706982155270,250,"home/-1,950",200,OK,Thread Group 1-3,text,true,,31028,720,1,2,https://casekaro.com/,250,0,101
1706982155320,310,"home/-1,950",200,OK,Thread Group 3-3,text,true,,30984,720,1,2,https://casekaro.com/,310,0,80
1706982155522,197,"mobilecover/pages/mobile-back-covers-2,125",200,OK,Thread Group 1-3,text,true,,26851,1260,1,2,https://casekaro.com/pages/mobile-back-covers,196,0,0
1706982155632,128,"mobilecover/pages/mobile-back-covers-2,125",200,OK,Thread Group 3-3,text,true,,26907,1260,1,2,https://casekaro.com/pages/mobile-back-covers,128,0,0
1706982155735,147,"mousepad/collections/mouse-pad-2,285",200,OK,Thread Group 1-3,text,true,,34935,1257,1,2,https://casekaro.com/collections/mouse-pad,147,0,0
1706982155776,131,"mousepad/collections/mouse-pad-2,285",200,OK,Thread Group 3-3,text,true,,35060,1257,1,2,https://casekaro.com/collections/mouse-pad,131,0,0
1706982155899,153,"trackorder/pages/track-order-1-1,861",200,OK,Thread Group 1-3,text,true,,25647,1255,1,2,https://casekaro.com/pages/track-order-1,153,0,0
1706982155924,191,"trackorder/pages/track-order-1-1,861",200,OK,Thread Group 3-3,text,true,,25699,1255,1,1,https://casekaro.com/pages/track-order-1,191,0,0
1706982156288,289,"home/-1,950",200,OK,Thread Group 2-4,text,true,,31114,720,1,1,https://casekaro.com/,288,0,84
1706982156577,147,"mobilecover/pages/mobile-back-covers-2,125",200,OK,Thread Group 2-4,text,true,,26919,1260,1,1,https://casekaro.com/pages/mobile-back-covers,147,0,0
1706982156740,198,"mousepad/collections/mouse-pad-2,285",200,OK,Thread Group 2-4,text,true,,35013,1257,1,1,https://casekaro.com/collections/mouse-pad,198,0,0
1706982156957,147,"trackorder/pages/track-order-1-1,861",200,OK,Thread Group 2-4,text,true,,25651,1255,1,1,https://casekaro.com/pages/track-order-1,147,0,0
1706982157267,232,"home/-1,950",200,OK,Thread Group 1-4,text,true,,31070,720,1,2,https://casekaro.com/,231,0,96
1706982157319,246,"home/-1,950",200,OK,Thread Group 3-4,text,true,,31158,720,1,2,https://casekaro.com/,246,0,101
1706982157500,192,"mobilecover/pages/mobile-back-covers-2,125",200,OK,Thread Group 1-4,text,true,,26747,1260,1,2,https://casekaro.com/pages/mobile-back-covers,192,0,0
1706982157567,220,"mobilecover/pages/mobile-back-covers-2,125",200,OK,Thread Group 3-4,text,true,,26856,1260,1,2,https://casekaro.com/pages/mobile-back-covers,219,0,0
1706982157710,134,"mousepad/collections/mouse-pad-2,285",200,OK,Thread Group 1-4,text,true,,34813,1257,1,2,https://casekaro.com/collections/mouse-pad,134,0,0
1706982157805,140,"mousepad/collections/mouse-pad-2,285",200,OK,Thread Group 3-4,text,true,,34819,1257,1,2,https://casekaro.com/collections/mouse-pad,140,0,0
1706982157862,205,"trackorder/pages/track-order-1-1,861",200,OK,Thread Group 1-4,text,true,,25574,1255,1,3,https://casekaro.com/pages/track-order-1,205,0,0
1706982157967,244,"home/-1,950",200,OK,Thread Group 2-5,text,true,,31108,720,1,2,https://casekaro.com/,244,0,108
1706982157963,319,"trackorder/pages/track-order-1-1,861",200,OK,Thread Group 3-4,text,true,,25636,1255,1,2,https://casekaro.com/pages/track-order-1,319,0,0
1706982158212,136,"mobilecover/pages/mobile-back-covers-2,125",200,OK,Thread Group 2-5,text,true,,26892,1260,1,1,https://casekaro.com/pages/mobile-back-covers,135,0,0
1706982158364,204,"mousepad/collections/mouse-pad-2,285",200,OK,Thread Group 2-5,text,true,,34936,1257,1,1,https://casekaro.com/collections/mouse-pad,204,0,0
1706982158586,212,"trackorder/pages/track-order-1-1,861",200,OK,Thread Group 2-5,text,true,,25576,1255,1,1,https://casekaro.com/pages/track-order-1,212,0,0
1706982159266,310,"home/-1,950",200,OK,Thread Group 1-5,text,true,,31030,720,1,2,https://casekaro.com/,310,0,106
1706982159314,267,"home/-1,950",200,OK,Thread Group 3-5,text,true,,31122,720,1,2,https://casekaro.com/,267,0,128
1706982159583,135,"mobilecover/pages/mobile-back-covers-2,125",200,OK,Thread Group 3-5,text,true,,26757,1260,1,3,https://casekaro.com/pages/mobile-back-covers,135,0,0
1706982159577,146,"mobilecover/pages/mobile-back-covers-2,125",200,OK,Thread Group 1-5,text,true,,26782,1260,1,3,https://casekaro.com/pages/mobile-back-covers,146,0,0
1706982159619,222,"home/-1,950",200,OK,Thread Group 2-6,text,true,,31072,720,1,3,https://casekaro.com/,222,0,78
1706982159738,137,"mousepad/collections/mouse-pad-2,285",200,OK,Thread Group 1-5,text,true,,35091,1257,1,3,https://casekaro.com/collections/mouse-pad,137,0,0
1706982159734,147,"mousepad/collections/mouse-pad-2,285",200,OK,Thread Group 3-5,text,true,,35006,1257,1,3,https://casekaro.com/collections/mouse-pad,146,0,0
1706982159842,130,"mobilecover/pages/mobile-back-covers-2,125",200,OK,Thread Group 2-6,text,true,,26864,1260,1,3,https://casekaro.com/pages/mobile-back-covers,129,0,0
1706982159897,136,"trackorder/pages/track-order-1-1,861",200,OK,Thread Group 3-5,text,true,,25680,1255,1,3,https://casekaro.com/pages/track-order-1,136,0,0
1706982159894,202,"trackorder/pages/track-order-1-1,861",200,OK,Thread Group 1-5,text,true,,25701,1255,1,2,https://casekaro.com/pages/track-order-1,202,0,0
1706982159987,153,"mousepad/collections/mouse-pad-2,285",200,OK,Thread Group 2-6,text,true,,34943,1257,1,1,https://casekaro.com/collections/mouse-pad,153,0,0
1706982160157,128,"trackorder/pages/track-order-1-1,861",200,OK,Thread Group 2-6,text,true,,25641,1255,1,1,https://casekaro.com/pages/track-order-1,128,0,0
1706982161313,225,"home/-1,950",200,OK,Thread Group 3-6,text,true,,31035,720,1,2,https://casekaro.com/,225,0,75
1706982161306,243,"home/-1,950",200,OK,Thread Group 2-7,text,true,,31024,720,1,2,https://casekaro.com/,243,0,93
1706982161551,138,"mobilecover/pages/mobile-back-covers-2,125",200,OK,Thread Group 2-7,text,true,,26745,1260,1,2,https://casekaro.com/pages/mobile-back-covers,137,0,0
1706982161540,191,"mobilecover/pages/mobile-back-covers-2,125",200,OK,Thread Group 3-6,text,true,,26888,1260,1,2,https://casekaro.com/pages/mobile-back-covers,191,0,0
1706982161745,146,"mousepad/collections/mouse-pad-2,285",200,OK,Thread Group 3-6,text,true,,34955,1257,1,2,https://casekaro.com/collections/mouse-pad,145,0,0
1706982161704,206,"mousepad/collections/mouse-pad-2,285",200,OK,Thread Group 2-7,text,true,,34930,1257,1,2,https://casekaro.com/collections/mouse-pad,206,0,0
1706982161907,195,"trackorder/pages/track-order-1-1,861",200,OK,Thread Group 3-6,text,true,,25633,1255,1,2,https://casekaro.com/pages/track-order-1,195,0,0
1706982161927,204,"trackorder/pages/track-order-1-1,861",200,OK,Thread Group 2-7,text,true,,25686,1255,1,1,https://casekaro.com/pages/track-order-1,204,0,0
1706982162954,201,"home/-1,950",200,OK,Thread Group 2-8,text,true,,31175,720,1,1,https://casekaro.com/,200,0,75
1706982163156,130,"mobilecover/pages/mobile-back-covers-2,125",200,OK,Thread Group 2-8,text,true,,26845,1260,1,1,https://casekaro.com/pages/mobile-back-covers,130,0,0
1706982163308,170,"mousepad/collections/mouse-pad-2,285",200,OK,Thread Group 2-8,text,true,,35000,1257,1,2,https://casekaro.com/collections/mouse-pad,170,0,0
1706982163498,158,"trackorder/pages/track-order-1-1,861",200,OK,Thread Group 2-8,text,true,,25688,1255,1,2,https://casekaro.com/pages/track-order-1,158,0,0
1706982163310,438,"home/-1,950",200,OK,Thread Group 3-7,text,true,,31096,720,1,1,https://casekaro.com/,438,0,232
1706982163749,150,"mobilecover/pages/mobile-back-covers-2,125",200,OK,Thread Group 3-7,text,true,,26816,1260,1,1,https://casekaro.com/pages/mobile-back-covers,150,0,0
1706982163916,214,"mousepad/collections/mouse-pad-2,285",200,OK,Thread Group 3-7,text,true,,34816,1257,1,1,https://casekaro.com/collections/mouse-pad,214,0,0
1706982164149,139,"trackorder/pages/track-order-1-1,861",200,OK,Thread Group 3-7,text,true,,25626,1255,1,1,https://casekaro.com/pages/track-order-1,139,0,0
1706982164636,302,"home/-1,950",200,OK,Thread Group 2-9,text,true,,31210,720,1,1,https://casekaro.com/,302,0,94
1706982164939,141,"mobilecover/pages/mobile-back-covers-2,125",200,OK,Thread Group 2-9,text,true,,26740,1260,1,1,https://casekaro.com/pages/mobile-back-covers,141,0,0
1706982165097,198,"mousepad/collections/mouse-pad-2,285",200,OK,Thread Group 2-9,text,true,,34983,1257,1,1,https://casekaro.com/collections/mouse-pad,198,0,0
1706982165313,188,"trackorder/pages/track-order-1-1,861",200,OK,Thread Group 2-9,text,true,,25560,1255,1,2,https://casekaro.com/pages/track-order-1,188,0,0
1706982165310,263,"home/-1,950",200,OK,Thread Group 3-8,text,true,,31110,720,1,1,https://casekaro.com/,263,0,123
1706982165575,152,"mobilecover/pages/mobile-back-covers-2,125",200,OK,Thread Group 3-8,text,true,,26807,1260,1,1,https://casekaro.com/pages/mobile-back-covers,152,0,0
1706982165744,136,"mousepad/collections/mouse-pad-2,285",200,OK,Thread Group 3-8,text,true,,35032,1257,1,1,https://casekaro.com/collections/mouse-pad,136,0,0
1706982165899,158,"trackorder/pages/track-order-1-1,861",200,OK,Thread Group 3-8,text,true,,25576,1255,1,1,https://casekaro.com/pages/track-order-1,157,0,0
1706982166287,232,"home/-1,950",200,OK,Thread Group 2-10,text,true,,31034,720,1,1,https://casekaro.com/,232,0,96
1706982166521,202,"mobilecover/pages/mobile-back-covers-2,125",200,OK,Thread Group 2-10,text,true,,26798,1260,1,1,https://casekaro.com/pages/mobile-back-covers,202,0,0
1706982166741,222,"mousepad/collections/mouse-pad-2,285",200,OK,Thread Group 2-10,text,true,,34922,1257,1,1,https://casekaro.com/collections/mouse-pad,222,0,0
1706982166982,192,"trackorder/pages/track-order-1-1,861",200,OK,Thread Group 2-10,text,true,,25590,1255,1,1,https://casekaro.com/pages/track-order-1,192,0,0
1706982167309,265,"home/-1,950",200,OK,Thread Group 3-9,text,true,,31161,720,1,1,https://casekaro.com/,265,0,119
1706982167575,138,"mobilecover/pages/mobile-back-covers-2,125",200,OK,Thread Group 3-9,text,true,,26767,1260,1,1,https://casekaro.com/pages/mobile-back-covers,138,0,0
1706982167730,189,"mousepad/collections/mouse-pad-2,285",200,OK,Thread Group 3-9,text,true,,35011,1257,1,1,https://casekaro.com/collections/mouse-pad,189,0,0
1706982167938,193,"trackorder/pages/track-order-1-1,861",200,OK,Thread Group 3-9,text,true,,25641,1255,1,2,https://casekaro.com/pages/track-order-1,193,0,0
1706982167971,245,"home/-1,950",200,OK,Thread Group 2-11,text,true,,31199,720,1,1,https://casekaro.com/,245,0,97
1706982168217,136,"mobilecover/pages/mobile-back-covers-2,125",200,OK,Thread Group 2-11,text,true,,26806,1260,1,1,https://casekaro.com/pages/mobile-back-covers,136,0,0
1706982168369,216,"mousepad/collections/mouse-pad-2,285",200,OK,Thread Group 2-11,text,true,,35031,1257,1,1,https://casekaro.com/collections/mouse-pad,215,0,0
1706982168604,134,"trackorder/pages/track-order-1-1,861",200,OK,Thread Group 2-11,text,true,,25648,1255,1,1,https://casekaro.com/pages/track-order-1,133,0,0
1706982169310,265,"home/-1,950",200,OK,Thread Group 3-10,text,true,,31028,720,1,1,https://casekaro.com/,264,0,126
1706982169576,140,"mobilecover/pages/mobile-back-covers-2,125",200,OK,Thread Group 3-10,text,true,,26880,1260,1,2,https://casekaro.com/pages/mobile-back-covers,140,0,0
1706982169734,193,"mousepad/collections/mouse-pad-2,285",200,OK,Thread Group 3-10,text,true,,34948,1257,1,2,https://casekaro.com/collections/mouse-pad,193,0,0
1706982169642,326,"home/-1,950",200,OK,Thread Group 2-12,text,true,,31031,720,1,2,https://casekaro.com/,326,0,193
1706982169946,142,"trackorder/pages/track-order-1-1,861",200,OK,Thread Group 3-10,text,true,,25639,1255,1,2,https://casekaro.com/pages/track-order-1,142,0,0
1706982169970,154,"mobilecover/pages/mobile-back-covers-2,125",200,OK,Thread Group 2-12,text,true,,26949,1260,1,1,https://casekaro.com/pages/mobile-back-covers,154,0,0
1706982170141,201,"mousepad/collections/mouse-pad-2,285",200,OK,Thread Group 2-12,text,true,,34978,1257,1,1,https://casekaro.com/collections/mouse-pad,201,0,0
1706982170360,133,"trackorder/pages/track-order-1-1,861",200,OK,Thread Group 2-12,text,true,,25633,1255,1,1,https://casekaro.com/pages/track-order-1,133,0,0
1706982171293,293,"home/-1,950",200,OK,Thread Group 2-13,text,true,,31012,720,1,1,https://casekaro.com/,293,0,71
1706982171588,130,"mobilecover/pages/mobile-back-covers-2,125",200,OK,Thread Group 2-13,text,true,,26767,1260,1,1,https://casekaro.com/pages/mobile-back-covers,130,0,0
1706982171735,210,"mousepad/collections/mouse-pad-2,285",200,OK,Thread Group 2-13,text,true,,34865,1257,1,1,https://casekaro.com/collections/mouse-pad,210,0,0
1706982171963,186,"trackorder/pages/track-order-1-1,861",200,OK,Thread Group 2-13,text,true,,25684,1255,1,1,https://casekaro.com/pages/track-order-1,186,0,0
1706982172960,390,"home/-1,950",200,OK,Thread Group 2-14,text,true,,31185,720,1,1,https://casekaro.com/,389,0,77
1706982173351,177,"mobilecover/pages/mobile-back-covers-2,125",200,OK,Thread Group 2-14,text,true,,26951,1260,1,1,https://casekaro.com/pages/mobile-back-covers,177,0,0
1706982173545,186,"mousepad/collections/mouse-pad-2,285",200,OK,Thread Group 2-14,text,true,,35082,1257,1,1,https://casekaro.com/collections/mouse-pad,186,0,0
1706982173751,201,"trackorder/pages/track-order-1-1,861",200,OK,Thread Group 2-14,text,true,,25664,1255,1,1,https://casekaro.com/pages/track-order-1,201,0,0
1706982174627,279,"home/-1,950",200,OK,Thread Group 2-15,text,true,,31132,720,1,1,https://casekaro.com/,279,0,72
1706982174907,184,"mobilecover/pages/mobile-back-covers-2,125",200,OK,Thread Group 2-15,text,true,,26861,1260,1,1,https://casekaro.com/pages/mobile-back-covers,183,0,0
1706982175108,186,"mousepad/collections/mouse-pad-2,285",200,OK,Thread Group 2-15,text,true,,35032,1257,1,1,https://casekaro.com/collections/mouse-pad,186,0,0
1706982175313,127,"trackorder/pages/track-order-1-1,861",200,OK,Thread Group 2-15,text,true,,25649,1255,1,1,https://casekaro.com/pages/track-order-1,126,0,0
